Mese,http://www.comuni-italiani.it/014/043/index.html,comune.mese@provincia.so.it,1.832,http://www.comune.mese.so.it/
Montagna in Valtellina,http://www.comuni-italiani.it/014/044/index.html,sindaco@comune.montagnainvaltellina.so.it,3.062,http://www.comune.montagnainvaltellina.so.it/
Morbegno,http://www.comuni-italiani.it/014/045/index.html,,12.319,http://www.morbegno.it/
Novate Mezzola,http://www.comuni-italiani.it/014/046/index.html,,1.857,http://www.comune.novatemezzola.so.it/
Pedesina,http://www.comuni-italiani.it/014/047/index.html,,41,http://www.comune.pedesina.so.it/
Piantedo,http://www.comuni-italiani.it/014/048/index.html,,1.363,http://www.comune.piantedo.so.it/
Piateda,http://www.comuni-italiani.it/014/049/index.html,,2.186,http://www.comune.piateda.so.it/
Piuro,http://www.comuni-italiani.it/014/050/index.html,ufficio.protocollo@comune.piuro.so.it,1.900,http://www.comune.piuro.so.it/
Poggiridenti,http://www.comuni-italiani.it/014/051/index.html,info@comune.poggiridenti.so.it,1.916,http://www.comune.poggiridenti.so.it/
Ponte in Valtellina,http://www.comuni-italiani.it/014/052/index.html,,2.321,http://www.comune.ponteinvaltellina.so.it/
Postalesio,http://www.comuni-italiani.it/014/053/index.html,,662,http://www.comune.postalesio.so.it/
Prata Camportaccio,http://www.comuni-italiani.it/014/054/index.html,segreteria@comune.pratacamportaccio.so.it,2.981,http://www.comune.pratacamportaccio.so.it/
Rasura,http://www.comuni-italiani.it/014/055/index.html,,291,http://www.comune.rasura.so.it/
Rogolo,http://www.comuni-italiani.it/014/056/index.html,acrogolo@provincia.so.it,548,http://www.comune.rogolo.so.it/
Samolaco,http://www.comuni-italiani.it/014/057/index.html,info@comune.samolaco.so.it,2.890,http://www.comune.samolaco.so.it/
San Giacomo Filippo,http://www.comuni-italiani.it/014/058/index.html,acsgfilippo@provincia.so.it,349,http://www.comune.sangiacomofilippo.so.it/
Sernio,http://www.comuni-italiani.it/014/059/index.html,protocollo@comune.sernio.so.it,482,http://www.comune.sernio.so.it/
Sondalo,http://www.comuni-italiani.it/014/060/index.html,info@comune.sondalo.so.it,4.159,http://www.comune.sondalo.so.it/
Sondrio,http://www.comuni-italiani.it/014/061/index.html,info@comune.sondrio.it,21.632,http://www.comune.sondrio.it/
Spriana,http://www.comuni-italiani.it/014/062/index.html,,93,http://www.comune.spriana.so.it/
Talamona,http://www.comuni-italiani.it/014/063/index.html,,4.684,http://www.comune.talamona.so.it/
Tartano,http://www.comuni-italiani.it/014/064/index.html,actartano@provincia.so.it,192,http://www.comune.tartano.so.it/
Teglio,http://www.comuni-italiani.it/014/065/index.html,,4.521,http://www.comune.teglio.so.it/
Tirano,http://www.comuni-italiani.it/014/066/index.html,ufficio.protocollo@comune.tirano.so.it,9.078,http://www.comune.tirano.so.it/
Torre di Santa Maria,http://www.comuni-italiani.it/014/067/index.html,,769,http://www.comune.torredisantamaria.so.it/
Tovo di Sant'Agata,http://www.comuni-italiani.it/014/068/index.html,protocollo@comune.tovo.so.it,631,http://www.comune.tovo.so.it/
Traona,http://www.comuni-italiani.it/014/069/index.html,actraona@provincia.so.it,2.735,http://www.comune.traona.so.it/
Tresivio,http://www.comuni-italiani.it/014/070/index.html,,2.008,http://www.comune.tresivio.so.it/
Val Masino,http://www.comuni-italiani.it/014/074/index.html,,914,http://www.comune.valmasino.so.it/
Valdidentro,http://www.comuni-italiani.it/014/071/index.html,info@comune.valdidentro.so.it,4.110,http://www.comune.valdidentro.so.it/
Valdisotto,http://www.comuni-italiani.it/014/072/index.html,info@comune.valdisotto.so.it,3.592,http://www.comune.valdisotto.so.it/
Valfurva,http://www.comuni-italiani.it/014/073/index.html,info@comune.valfurva.so.it,2.598,http://www.comune.valfurva.so.it/
Verceia,http://www.comuni-italiani.it/014/075/index.html,,1.114,http://www.comune.verceia.so.it/
Vervio,http://www.comuni-italiani.it/014/076/index.html,protocollo@comune.vervio.so.it,212,http://www.comune.vervio.so.it/
Villa di Chiavenna,http://www.comuni-italiani.it/014/077/index.html,,1.004,http://www.comune.villadichiavenna.so.it/
Villa di Tirano,http://www.comuni-italiani.it/014/078/index.html,protocollo@comune.villaditirano.so.it,2.993,http://www.comune.villaditirano.so.it/
,http://www.comuni-italiani.it/014/,,,http://www.provincia.so.it/
