Parabiago,http://www.comuni-italiani.it/015/168/index.html,sindaco@comune.parabiago.mi.it,27.747,http://www.comune.parabiago.mi.it/
Paullo,http://www.comuni-italiani.it/015/169/index.html,protocollo@comune.paullo.mi.it,11.461,http://www.comune.paullo.mi.it/
Pero,http://www.comuni-italiani.it/015/170/index.html,comune@comune.pero.mi.it,11.198,http://www.comune.pero.mi.it/
Peschiera Borromeo,http://www.comuni-italiani.it/015/171/index.html,sindaco@comune.peschieraborromeo.mi.it,23.515,http://www.comune.peschieraborromeo.mi.it/
Pessano con Bornago,http://www.comuni-italiani.it/015/172/index.html,segreteria@comune.pessanoconbornago.mi.it,9.073,http://www.pessanoconbornago.gov.it/
Pieve Emanuele,http://www.comuni-italiani.it/015/173/index.html,sindaco@comune.pieveemanuele.mi.it,16.118,http://www.comune.pieveemanuele.mi.it/
Pioltello,http://www.comuni-italiani.it/015/175/index.html,urp@comune.pioltello.mi.it,37.045,http://www.comune.pioltello.mi.it/
Pogliano Milanese,http://www.comuni-italiani.it/015/176/index.html,info@poglianomilanese.org,8.379,http://www.poglianomilanese.org/
Pozzo d'Adda,http://www.comuni-italiani.it/015/177/index.html,segreteria@comune.pozzodadda.mi.it,6.068,http://www.comune.pozzodadda.mi.it/
Pozzuolo Martesana,http://www.comuni-italiani.it/015/178/index.html,sindaco@comune.pozzuolomartesana.mi.it,8.471,http://www.comune.pozzuolomartesana.mi.it/
Pregnana Milanese,http://www.comuni-italiani.it/015/179/index.html,sindaco@comune.pregnana.mi.it,7.306,http://www.comune.pregnana.mi.it/
Rescaldina,http://www.comuni-italiani.it/015/181/index.html,,14.132,http://www.rescaldina.org/
Rho,http://www.comuni-italiani.it/015/182/index.html,urp@comune.rho.mi.it,50.767,http://www.comune.rho.mi.it/
Robecchetto con Induno,http://www.comuni-italiani.it/015/183/index.html,,4.885,http://www.comune.robecchetto-con-induno.mi.it/
Robecco sul Naviglio,http://www.comuni-italiani.it/015/184/index.html,info@comune.robeccosulnaviglio.mi.it,6.766,http://www.comune.robeccosulnaviglio.mi.it/
Rodano,http://www.comuni-italiani.it/015/185/index.html,,4.651,http://www.comune.rodano.mi.it/
Rosate,http://www.comuni-italiani.it/015/188/index.html,protocollo@comune.rosate.mi.it,5.762,http://www.comune.rosate.mi.it/
Rozzano,http://www.comuni-italiani.it/015/189/index.html,ascolto.cittadini@comune.rozzano.mi.it,42.417,http://www.comune.rozzano.mi.it/
San Colombano al Lambro,http://www.comuni-italiani.it/015/191/index.html,comune@comune.sancolombanoallambro.mi.it,7.336,http://www.comune.sancolombanoallambro.mi.it/
San Donato Milanese,http://www.comuni-italiani.it/015/192/index.html,urp@comune.sandonatomilanese.mi.it,32.416,http://www.comune.sandonatomilanese.mi.it/
San Giorgio su Legnano,http://www.comuni-italiani.it/015/194/index.html,segreteria@sangiorgiosl.org,6.794,http://www.sangiorgiosl.org/
San Giuliano Milanese,http://www.comuni-italiani.it/015/195/index.html,urp@comune.sangiulianomilanese.mi.it,38.318,http://www.sangiulianonline.it/
San Vittore Olona,http://www.comuni-italiani.it/015/201/index.html,info@sanvittoreolona.org,8.425,http://www.sanvittoreolona.org/
San Zenone al Lambro,http://www.comuni-italiani.it/015/202/index.html,sindaco@comune.sanzenoneallambro.mi.it,4.505,http://www.comune.sanzenoneallambro.mi.it/
Santo Stefano Ticino,http://www.comuni-italiani.it/015/200/index.html,comune@comune.santostefanoticino.mi.it,4.954,http://www.comune.santostefanoticino.mi.it/
Sedriano,http://www.comuni-italiani.it/015/204/index.html,sindaco@comune.sedriano.mi.it,12.099,http://www.comune.sedriano.mi.it/
Segrate,http://www.comuni-italiani.it/015/205/index.html,urp@comune.segrate.mi.it,35.234,http://www.comune.segrate.mi.it/
Senago,http://www.comuni-italiani.it/015/206/index.html,urp@comune.senago.mi.it,21.527,http://www.comune.senago.mi.it/
Sesto San Giovanni,http://www.comuni-italiani.it/015/209/index.html,urp@sestosg.net,81.822,http://www.sestosg.net/
Settala,http://www.comuni-italiani.it/015/210/index.html,,7.399,http://www.comune.settala.mi.it/
Settimo Milanese,http://www.comuni-italiani.it/015/211/index.html,protocollo@comune.settimomilanese.mi.it,20.063,http://www.comune.settimomilanese.mi.it/
Solaro,http://www.comuni-italiani.it/015/213/index.html,urp@comune.solaro.mi.it,14.223,http://www.comune.solaro.mi.it/
Trezzano Rosa,http://www.comuni-italiani.it/015/219/index.html,info@comune.trezzanorosa.mi.it,5.166,http://www.comune.trezzanorosa.mi.it/
Trezzano sul Naviglio,http://www.comuni-italiani.it/015/220/index.html,segretariocomunale@comune.trezzano-sul-naviglio.mi.it,20.944,http://www.comune.trezzano-sul-naviglio.mi.it/
Trezzo sull'Adda,http://www.comuni-italiani.it/015/221/index.html,info@comune.trezzosulladda.mi.it,12.102,http://www.comune.trezzosulladda.mi.it/
Tribiano,http://www.comuni-italiani.it/015/222/index.html,,3.545,http://www.comune.tribiano.mi.it/
Truccazzano,http://www.comuni-italiani.it/015/224/index.html,protocollo@comune.truccazzano.mi.it,5.934,http://www.comune.truccazzano.mi.it/
Turbigo,http://www.comuni-italiani.it/015/226/index.html,,7.287,http://www.comune.turbigo.mi.it/
Vanzaghello,http://www.comuni-italiani.it/015/249/index.html,,5.366,http://www.comune.vanzaghello.mi.it/
Vanzago,http://www.comuni-italiani.it/015/229/index.html,affari.generali@comune.vanzago.mi.it,9.175,http://www.comune.vanzago.mi.it/
Vaprio d'Adda,http://www.comuni-italiani.it/015/230/index.html,resp.affarigenerali@comune.vapriodadda.mi.it,8.972,http://www.comune.vapriodadda.mi.it/
Vermezzo,http://www.comuni-italiani.it/015/235/index.html,anagrafe@comune.vermezzo.mi.it,3.931,http://www.comune.vermezzo.mi.it/
Vernate,http://www.comuni-italiani.it/015/236/index.html,,3.365,http://www.comune.vernate.mi.it/
Vignate,http://www.comuni-italiani.it/015/237/index.html,segreteria@comune.vignate.mi.it,9.309,http://www.comune.vignate.mi.it/
Villa Cortese,http://www.comuni-italiani.it/015/248/index.html,staffsindaco@villacortese.org,6.214,http://www.comune.villacortese.mi.it/
Vimodrone,http://www.comuni-italiani.it/015/242/index.html,,17.004,http://www.comune.vimodrone.milano.it/
Vittuone,http://www.comuni-italiani.it/015/243/index.html,servgen@comune.vittuone.mi.it,9.063,http://www.comune.vittuone.mi.it/
Vizzolo Predabissi,http://www.comuni-italiani.it/015/244/index.html,segretariocom@comune.vizzolopredabissi.mi.it,3.948,http://www.comune.vizzolopredabissi.mi.it/
Zelo Surrigone,http://www.comuni-italiani.it/015/246/index.html,segreteriazelo@comune.zelosurrigone.mi.it,1.842,http://www.comune.zelosurrigone.mi.it/
Zibido San Giacomo,http://www.comuni-italiani.it/015/247/index.html,sindaco@zibidosg.net,6.856,http://www.comune.zibidosangiacomo.mi.it/
,http://www.comuni-italiani.it/015/,,,http://www.cittametropolitana.mi.it/
