Cellio,http://www.comuni-italiani.it/002/038/index.html,cellio@reteunitaria.piemonte.it,826,http://www.comune.cellio.vc.it/
Cervatto,http://www.comuni-italiani.it/002/041/index.html,cervatto@reteunitaria.piemonte.it,50,http://www.comune.cervatto.vc.it/
Cigliano,http://www.comuni-italiani.it/002/042/index.html,sindaco@cigliano.net,4.549,http://www.cigliano.net/
Civiasco,http://www.comuni-italiani.it/002/043/index.html,,258,http://www.comune.civiasco.vc.it/
Collobiano,http://www.comuni-italiani.it/002/045/index.html,,92,http://www.comune.collobiano.vc.it/
Costanzana,http://www.comuni-italiani.it/002/047/index.html,,775,http://www.comune.costanzana.vc.it/
Cravagliana,http://www.comuni-italiani.it/002/048/index.html,cravagliana@reteunitaria.piemonte.it,254,http://www.comune.cravagliana.vc.it/
Crescentino,http://www.comuni-italiani.it/002/049/index.html,crescentino@cert.ruparpiemonte.it,7.867,http://www.comune.crescentino.vc.it/
Crova,http://www.comuni-italiani.it/002/052/index.html,,384,http://www.comune.crova.vc.it/
Desana,http://www.comuni-italiani.it/002/054/index.html,desana@reteunitaria.piemonte.it,1.089,http://www.comune.desana.vc.it/
Fobello,http://www.comuni-italiani.it/002/057/index.html,,194,http://www.comune.fobello.vc.it/
Fontanetto Po,http://www.comuni-italiani.it/002/058/index.html,fontanetto.po@reteunitaria.piemonte.it,1.156,http://www.comune.fontanettopo.vc.it/
Formigliana,http://www.comuni-italiani.it/002/059/index.html,formigliana@reteunitaria.piemonte.it,507,http://www.comune.formigliana.vc.it/
Gattinara,http://www.comuni-italiani.it/002/061/index.html,info@comune.gattinara.vc.it,8.052,http://www.comune.gattinara.vc.it/
Ghislarengo,http://www.comuni-italiani.it/002/062/index.html,ghislarengo@ruparpiemonte.it,885,http://www.comune.ghislarengo.vc.it/
Greggio,http://www.comuni-italiani.it/002/065/index.html,greggio@reteunitaria.piemonte.it,359,http://www.comune.greggio.vc.it/
Guardabosone,http://www.comuni-italiani.it/002/066/index.html,info@comuneguardabosone.it,338,http://www.comuneguardabosone.it/
Lamporo,http://www.comuni-italiani.it/002/067/index.html,uffici@comune.lamporo.vc.it,530,http://www.comune.lamporo.vc.it/
Lenta,http://www.comuni-italiani.it/002/068/index.html,,849,http://www.comune.lenta.vc.it/
Lignana,http://www.comuni-italiani.it/002/070/index.html,lignana@reteunitaria.piemonte.it,538,http://www.comune.lignana.vc.it/
Livorno Ferraris,http://www.comuni-italiani.it/002/071/index.html,segreteria@comune.livornoferraris.vc.it,4.417,http://www.comune.livornoferraris.vc.it/
Lozzolo,http://www.comuni-italiani.it/002/072/index.html,municipio@comune.lozzolo.vc.it,829,http://www.comune.lozzolo.vc.it/
Mollia,http://www.comuni-italiani.it/002/078/index.html,,93,http://www.comune.mollia.vc.it/
Moncrivello,http://www.comuni-italiani.it/002/079/index.html,uffici@comune.moncrivello.vc.it,1.414,http://www.comune.moncrivello.vc.it/
Motta de' Conti,http://www.comuni-italiani.it/002/082/index.html,mottadeiconti@comuniubv.it,759,http://www.comune.mottadeconti.vc.it/
Olcenengo,http://www.comuni-italiani.it/002/088/index.html,info@comuneolcenengo.it,807,http://www.comuneolcenengo.it/
Oldenico,http://www.comuni-italiani.it/002/089/index.html,,240,http://www.comune.oldenico.vc.it/
Palazzolo Vercellese,http://www.comuni-italiani.it/002/090/index.html,palazzolo.vercellese@reteunitaria.piemonte.it,1.229,http://www.comune.palazzolovercellese.vc.it/
Pertengo,http://www.comuni-italiani.it/002/091/index.html,pertengo@comuniubv.it,315,http://www.comune.pertengo.vc.it/
Pezzana,http://www.comuni-italiani.it/002/093/index.html,pezzana@comuniubv.it,1.312,http://www.comune.pezzana.vc.it/
Pila,http://www.comuni-italiani.it/002/096/index.html,pila@ruparpiemonte.it,140,http://www.comune.pila.vc.it/
Piode,http://www.comuni-italiani.it/002/097/index.html,,199,http://www.comune.piode.vc.it/
Postua,http://www.comuni-italiani.it/002/102/index.html,,561,http://www.comune.postua.vc.it/
Prarolo,http://www.comuni-italiani.it/002/104/index.html,,710,http://www.comune.prarolo.vc.it/
Quarona,http://www.comuni-italiani.it/002/107/index.html,,4.129,http://www.comune.quarona.vc.it/
Quinto Vercellese,http://www.comuni-italiani.it/002/108/index.html,quinto.vercellese@ruparpiemonte.it,376,http://www.comune.quintovercellese.vc.it/
Rassa,http://www.comuni-italiani.it/002/110/index.html,rassa@reteunitaria.piemonte.it,67,http://www.comune.rassa.vc.it/
Rima San Giuseppe,http://www.comuni-italiani.it/002/111/index.html,info@comune.rimasangiuseppe.vc.it,56,http://www.comune.rimasangiuseppe.vc.it/
Rimasco,http://www.comuni-italiani.it/002/112/index.html,protocollo@comune.rimasco.vc.it,104,http://www.comune.rimasco.vc.it/
Rimella,http://www.comuni-italiani.it/002/113/index.html,rimella@reteunitaria.piemonte.it,131,http://www.comune.rimella.vc.it/
Riva Valdobbia,http://www.comuni-italiani.it/002/114/index.html,riva.valdobbia@reteunitaria.piemonte.it,264,http://www.comune.rivavaldobbia.vc.it/
Rive,http://www.comuni-italiani.it/002/115/index.html,,457,http://www.comune.rive.vc.it/
Roasio,http://www.comuni-italiani.it/002/116/index.html,sindaco@comune.roasio.vc.it,2.352,http://www.comune.roasio.vc.it/
Ronsecco,http://www.comuni-italiani.it/002/118/index.html,amministrativo@comune.ronsecco.vc.it,576,http://www.comune.ronsecco.vc.it/
Rossa,http://www.comuni-italiani.it/002/121/index.html,,181,http://www.comune.rossa.vc.it/
Rovasenda,http://www.comuni-italiani.it/002/122/index.html,sindaco@comune.rovasenda.vc.it,961,http://www.comune.rovasenda.vc.it/
Sabbia,http://www.comuni-italiani.it/002/123/index.html,sabbia@reteunitaria.piemonte.it,58,http://www.comune.sabbia.vc.it/
Salasco,http://www.comuni-italiani.it/002/126/index.html,comune.salasco.vc@legalmail.it,226,http://www.comune.salasco.vc.it/
Sali Vercellese,http://www.comuni-italiani.it/002/127/index.html,sali.vercellese@reteunitaria.piemonte.it,107,http://www.comune.salivercellese.vc.it/
Saluggia,http://www.comuni-italiani.it/002/128/index.html,sindaco@comune.saluggia.vc.it,4.033,http://www.comune.saluggia.vc.it/
San Germano Vercellese,http://www.comuni-italiani.it/002/131/index.html,,1.615,http://www.comune.sangermanovercellese.vc.it/
San Giacomo Vercellese,http://www.comuni-italiani.it/002/035/index.html,info@comune.sangiacomovercellese.vc.it,318,http://www.comune.sangiacomovercellese.vc.it/
Santhià,http://www.comuni-italiani.it/002/133/index.html,segreteria@comune.santhia.vc.it,8.611,http://www.comune.santhia.vc.it/
Scopa,http://www.comuni-italiani.it/002/134/index.html,scopa@reteunitaria.piemonte.it,418,http://www.comune.scopa.vc.it/
Scopello,http://www.comuni-italiani.it/002/135/index.html,,372,http://www.scopello.com/
Serravalle Sesia,http://www.comuni-italiani.it/002/137/index.html,protocollo.serravalle.sesia@reteunitaria.piemonte.it,4.958,http://www.comune.serravallesesia.vc.it/
Stroppiana,http://www.comuni-italiani.it/002/142/index.html,,1.220,http://www.comune.stroppiana.vc.it/
Tricerro,http://www.comuni-italiani.it/002/147/index.html,sindaco.tricerro@reteunitaria.piemonte.it,719,http://www.comune.tricerro.vc.it/
Trino,http://www.comuni-italiani.it/002/148/index.html,affarigenerali.trino@comune.trino.vc.it,7.216,http://www.comune.trino.vc.it/
Tronzano Vercellese,http://www.comuni-italiani.it/002/150/index.html,comune.tronzanovercellese.vc@cert.legalmail.it,3.505,http://www.comune.tronzanovercellese.vc.it/
Valduggia,http://www.comuni-italiani.it/002/152/index.html,valduggia@reteunitaria.piemonte.it,2.002,http://www.comune.valduggia.vc.it/
Varallo,http://www.comuni-italiani.it/002/156/index.html,info@comune.varallo.vc.it,7.195,http://www.comune.varallo.vc.it/
Vercelli,http://www.comuni-italiani.it/002/158/index.html,urp.comune@comune.vercelli.it,46.552,http://www.comune.vercelli.it/
Villarboit,http://www.comuni-italiani.it/002/163/index.html,,455,http://www.comune.villarboit.vc.it/
Villata,http://www.comuni-italiani.it/002/164/index.html,,1.582,http://www.comune.villata.vc.it/
Vocca,http://www.comuni-italiani.it/002/166/index.html,sindaco.vocca@reteunitaria.piemonte.it,171,http://www.comune.vocca.vc.it/
,http://www.comuni-italiani.it/002/,,,http://www.provincia.vercelli.it/
