Lanzo d'Intelvi,http://www.comuni-italiani.it/013/122/index.html,segreteria@comune.lanzodintelvi.co.it
Lezzeno,http://www.comuni-italiani.it/013/126/index.html,info@comune.lezzeno.co.it
Lipomo,http://www.comuni-italiani.it/013/129/index.html,segreteria@comune.lipomo.co.it
Livo,http://www.comuni-italiani.it/013/130/index.html,info@comune.livo.co.it
Locate Varesino,http://www.comuni-italiani.it/013/131/index.html,sindaco@comune.locatevaresino.co.it
Lomazzo,http://www.comuni-italiani.it/013/133/index.html,sindaco@comune.lomazzo.co.it
Longone al Segrino,http://www.comuni-italiani.it/013/134/index.html,info@comune.longonealsegrino.co.it
Luisago,http://www.comuni-italiani.it/013/135/index.html,sindaco@comune.luisago.co.it
Lurago d'Erba,http://www.comuni-italiani.it/013/136/index.html,segreteria@comune.luragoderba.co.it
Lurate Caccivio,http://www.comuni-italiani.it/013/138/index.html,segreteria@comune.luratecaccivio.co.it
Mariano Comense,http://www.comuni-italiani.it/013/143/index.html,sindaco@comune.mariano-comense.co.it
Maslianico,http://www.comuni-italiani.it/013/144/index.html,info@comune.maslianico.co.it
Menaggio,http://www.comuni-italiani.it/013/145/index.html,info@comune.menaggio.co.it
Merone,http://www.comuni-italiani.it/013/147/index.html,info@comune.merone.co.it
Moltrasio,http://www.comuni-italiani.it/013/152/index.html,segretario@comune.moltrasio.co.it
Monguzzo,http://www.comuni-italiani.it/013/153/index.html,sindaco@comune.monguzzo.co.it
Montano Lucino,http://www.comuni-italiani.it/013/154/index.html,segreteria@comune.montanolucino.co.it
Montemezzo,http://www.comuni-italiani.it/013/155/index.html,info@comune.montemezzo.co.it
Montorfano,http://www.comuni-italiani.it/013/157/index.html,info@comune.montorfano.co.it
Mozzate,http://www.comuni-italiani.it/013/159/index.html,urp@comune.mozzate.co.it
Musso,http://www.comuni-italiani.it/013/160/index.html,segreteria@comune.musso.co.it
Nesso,http://www.comuni-italiani.it/013/161/index.html,info@comune.nesso.co.it
Novedrate,http://www.comuni-italiani.it/013/163/index.html,comune@comune.novedrate.co.it
Olgiate Comasco,http://www.comuni-italiani.it/013/165/index.html,info@comune.olgiate-comasco.co.it
Oltrona di San Mamette,http://www.comuni-italiani.it/013/169/index.html,info@comune.oltronadisanmamette.co.it
Orsenigo,http://www.comuni-italiani.it/013/170/index.html,sindaco@comune.orsenigo.co.it
Pellio Intelvi,http://www.comuni-italiani.it/013/179/index.html,protocollo@comune.pelliointelvi.co.it
Pianello del Lario,http://www.comuni-italiani.it/013/183/index.html,info@comune.pianellodellario.co.it
Plesio,http://www.comuni-italiani.it/013/185/index.html,ragioneria@comune.plesio.co.it
Pognana Lario,http://www.comuni-italiani.it/013/186/index.html,info@comune.pognanalario.co.it
Ponna,http://www.comuni-italiani.it/013/187/index.html,info@comune.ponna.co.it
Ponte Lambro,http://www.comuni-italiani.it/013/188/index.html,info@comune.pontelambro.co.it
Porlezza,http://www.comuni-italiani.it/013/189/index.html,segreteria@comune.porlezza.co.it
Proserpio,http://www.comuni-italiani.it/013/192/index.html,info@comune.proserpio.co.it
Ramponio Verna,http://www.comuni-italiani.it/013/194/index.html,info@comune.ramponioverna.co.it
Rezzago,http://www.comuni-italiani.it/013/195/index.html,info@comune.rezzago.co.it
Rodero,http://www.comuni-italiani.it/013/197/index.html,info@comune.rodero.co.it
Ronago,http://www.comuni-italiani.it/013/199/index.html,sindaco@comune.ronago.co.it
Rovellasca,http://www.comuni-italiani.it/013/201/index.html,segreteria@comune.rovellasca.co.it
Rovello Porro,http://www.comuni-italiani.it/013/202/index.html,comune@comune.rovelloporro.co.it
San Fedele Intelvi,http://www.comuni-italiani.it/013/205/index.html,segreteria@comune.sanfedeleintelvi.co.it
San Fermo della Battaglia,http://www.comuni-italiani.it/013/206/index.html,sindaco@comune.sanfermodellabattaglia.co.it
San Nazzaro Val Cavargna,http://www.comuni-italiani.it/013/207/index.html,segreteria@comune.sannazzarovalcavargna.co.it
San Siro,http://www.comuni-italiani.it/013/248/index.html,info@comune.sansiro.co.it
Senna Comasco,http://www.comuni-italiani.it/013/212/index.html,urprelazionipubbliche@comune.sennacomasco.co.it
Solbiate,http://www.comuni-italiani.it/013/215/index.html,info@comune.solbiate.co.it
Sorico,http://www.comuni-italiani.it/013/216/index.html,sindaco@comune.sorico.co.it
Sormano,http://www.comuni-italiani.it/013/217/index.html,info@comune.sormano.co.it
Stazzona,http://www.comuni-italiani.it/013/218/index.html,info@comune.stazzona.co.it
Tavernerio,http://www.comuni-italiani.it/013/222/index.html,segretario@comune.tavernerio.co.it
Torno,http://www.comuni-italiani.it/013/223/index.html,info@comune.torno.co.it
Tremezzina,http://www.comuni-italiani.it/013/252/index.html,info@comune.tremezzina.co.it
Trezzone,http://www.comuni-italiani.it/013/226/index.html,info@comune.trezzone.co.it
Uggiate-Trevano,http://www.comuni-italiani.it/013/228/index.html,info@comune.uggiate-trevano.co.it
Valbrona,http://www.comuni-italiani.it/013/229/index.html,info@comune.valbrona.co.it
Valmorea,http://www.comuni-italiani.it/013/232/index.html,info@comune.valmorea.co.it
Veleso,http://www.comuni-italiani.it/013/236/index.html,info@comune.veleso.co.it
Veniano,http://www.comuni-italiani.it/013/238/index.html,info@comunediveniano.it
Vercana,http://www.comuni-italiani.it/013/239/index.html,segretario@comune.vercana.co.it
Vertemate con Minoprio,http://www.comuni-italiani.it/013/242/index.html,info@comune.vertemateconminoprio.co.it
Zelbio,http://www.comuni-italiani.it/013/246/index.html,info@comune.zelbio.co.it
