Bottanuco,http://www.comuni-italiani.it/016/034/index.html,sindaco@comune.bottanuco.bg.it
Bracca,http://www.comuni-italiani.it/016/035/index.html,sindaco@comune.bracca.bg.it
Branzi,http://www.comuni-italiani.it/016/036/index.html,info@comune.branzi.bg.it
Brembate,http://www.comuni-italiani.it/016/037/index.html,urp@comune.brembate.bg.it
Brembate di Sopra,http://www.comuni-italiani.it/016/038/index.html,info@comune.brembatedisopra.bg.it
Brignano Gera d'Adda,http://www.comuni-italiani.it/016/040/index.html,info@comune.brignano.bg.it
Brusaporto,http://www.comuni-italiani.it/016/042/index.html,info@comune.brusaporto.bg.it
Calcinate,http://www.comuni-italiani.it/016/043/index.html,sindaco@comune-calcinate.it
Calcio,http://www.comuni-italiani.it/016/044/index.html,info@comune.calcio.bg.it
Calusco d'Adda,http://www.comuni-italiani.it/016/046/index.html,affarigenerali@comune.caluscodadda.bg.it
Calvenzano,http://www.comuni-italiani.it/016/047/index.html,sindaco.calvenzano@comune.calvenzano.bg.it
Camerata Cornello,http://www.comuni-italiani.it/016/048/index.html,info@comune.cameratacornello.bg.it
Canonica d'Adda,http://www.comuni-italiani.it/016/049/index.html,sindaco@comune.canonicadadda.bg.it
Capizzone,http://www.comuni-italiani.it/016/050/index.html,info@comune.capizzone.bg.it
Capriate San Gervasio,http://www.comuni-italiani.it/016/051/index.html,segreteria@comune.capriate-san-gervasio.bg.it
Caravaggio,http://www.comuni-italiani.it/016/053/index.html,urp@comune.caravaggio.bg.it
Carobbio degli Angeli,http://www.comuni-italiani.it/016/055/index.html,info@comune.carobbio.bg.it
Carona,http://www.comuni-italiani.it/016/056/index.html,info@comune.carona.bg.it
Casazza,http://www.comuni-italiani.it/016/058/index.html,info@comune.casazza.bg.it
Casirate d'Adda,http://www.comuni-italiani.it/016/059/index.html,sindaco.casirate@comune.casirate.bg.it
Casnigo,http://www.comuni-italiani.it/016/060/index.html,info@comune.casnigo.bg.it
Cassiglio,http://www.comuni-italiani.it/016/061/index.html,sindaco@comune.cassiglio.bg.it
Castel Rozzone,http://www.comuni-italiani.it/016/063/index.html,segreteria@comune.castelrozzone.bg.it
Castelli Calepio,http://www.comuni-italiani.it/016/062/index.html,protocollo@comune.castellicalepio.bg.it
Castione della Presolana,http://www.comuni-italiani.it/016/064/index.html,info@comune.castione.bg.it
Castro,http://www.comuni-italiani.it/016/065/index.html,info@comune.castro.bg.it
Cavernago,http://www.comuni-italiani.it/016/066/index.html,info@comune.cavernago.bg.it
Cenate Sopra,http://www.comuni-italiani.it/016/068/index.html,info@comune.cenate-sopra.bg.it
Cenate Sotto,http://www.comuni-italiani.it/016/069/index.html,sindaco@comune.cenatesotto.bg.it
Cene,http://www.comuni-italiani.it/016/070/index.html,segreteria@comunedicene.it
Chignolo d'Isola,http://www.comuni-italiani.it/016/072/index.html,protocollo@comune.chignolodisola.bg.it
Chiuduno,http://www.comuni-italiani.it/016/073/index.html,segreteria@comune.chiuduno.bg.it
Cisano Bergamasco,http://www.comuni-italiani.it/016/074/index.html,segreteria@comune.cisano.bg.it
Ciserano,http://www.comuni-italiani.it/016/075/index.html,sindaco@comune.ciserano.bg.it
Cividate al Piano,http://www.comuni-italiani.it/016/076/index.html,info@comune.cividatealpiano.bg.it
Clusone,http://www.comuni-italiani.it/016/077/index.html,protocollo@clusone.org
Colere,http://www.comuni-italiani.it/016/078/index.html,info@comune.colere.bg.it
Cologno al Serio,http://www.comuni-italiani.it/016/079/index.html,protocollo@comune.colognoalserio.bg.it
Comun Nuovo,http://www.comuni-italiani.it/016/081/index.html,protocollo@comune.comunnuovo.bg.it
Cortenuova,http://www.comuni-italiani.it/016/083/index.html,segreteria@comune.cortenuova.bg.it
Costa di Mezzate,http://www.comuni-italiani.it/016/084/index.html,segreteria@comune.costadimezzate.bg.it
Costa Serina,http://www.comuni-italiani.it/016/247/index.html,info@costaserina.it
Costa Valle Imagna,http://www.comuni-italiani.it/016/085/index.html,protocollo@comune.costavalleimagna.bg.it
Costa Volpino,http://www.comuni-italiani.it/016/086/index.html,protocollo@comune.costavolpino.bg.it
Covo,http://www.comuni-italiani.it/016/087/index.html,ufficio.segreteria@comune.covo.bg.it
Credaro,http://www.comuni-italiani.it/016/088/index.html,segreteria@comune.credaro.bg.it
Curno,http://www.comuni-italiani.it/016/089/index.html,sindaco@comune.curno.bg.it
Cusio,http://www.comuni-italiani.it/016/090/index.html,sindaco@comune.cusio.bg.it
Dalmine,http://www.comuni-italiani.it/016/091/index.html,info@comune.dalmine.bg.it
Dossena,http://www.comuni-italiani.it/016/092/index.html,info@comune.dossena.bg.it
Endine Gaiano,http://www.comuni-italiani.it/016/093/index.html,info@comune.endine-gaiano.bg.it
Fara Gera d'Adda,http://www.comuni-italiani.it/016/096/index.html,info@comune.farageradadda.bg.it
Filago,http://www.comuni-italiani.it/016/098/index.html,sindaco@comune.filago.bg.it
Fino del Monte,http://www.comuni-italiani.it/016/099/index.html,info@comune.finodelmonte.bg.it
Fiorano al Serio,http://www.comuni-italiani.it/016/100/index.html,info@comune.fioranoalserio.bg.it
Fontanella,http://www.comuni-italiani.it/016/101/index.html,info@comune.fontanella.bg.it
Fonteno,http://www.comuni-italiani.it/016/102/index.html,uff.anagrafe@comune.fonteno.bg.it
Foppolo,http://www.comuni-italiani.it/016/103/index.html,info@comune.foppolo.bg.it
Foresto Sparso,http://www.comuni-italiani.it/016/104/index.html,segreteria@comune.forestosparso.bg.it
Fornovo San Giovanni,http://www.comuni-italiani.it/016/105/index.html,ufficioanagrafe@comune.fornovosangiovanni.bg.it
Gandellino,http://www.comuni-italiani.it/016/107/index.html,sindaco@comune.gandellino.bg.it
Gandino,http://www.comuni-italiani.it/016/108/index.html,info@comune.gandino.bg.it
Gandosso,http://www.comuni-italiani.it/016/109/index.html,segretario.comunale@comune.gandosso.bg.it
Gaverina Terme,http://www.comuni-italiani.it/016/110/index.html,info@comune.gaverina-terme.bg.it
Gazzaniga,http://www.comuni-italiani.it/016/111/index.html,info@comune.gazzaniga.bg.it
Ghisalba,http://www.comuni-italiani.it/016/113/index.html,info@comuneghisalba.it
Gorle,http://www.comuni-italiani.it/016/115/index.html,segreteria@comune.gorle.bg.it
Gorno,http://www.comuni-italiani.it/016/116/index.html,info@comune.gorno.bg.it
Grassobbio,http://www.comuni-italiani.it/016/117/index.html,protocollo@grassobbio.eu
Gromo,http://www.comuni-italiani.it/016/118/index.html,sindaco@comune.gromo.bg.it
Grone,http://www.comuni-italiani.it/016/119/index.html,info@comune.grone.bg.it
Grumello del Monte,http://www.comuni-italiani.it/016/120/index.html,info@comune.grumellodelmonte.bg.it
Isso,http://www.comuni-italiani.it/016/122/index.html,info@comune.isso.bg.it
Lallio,http://www.comuni-italiani.it/016/123/index.html,segreteria@comune.lallio.bg.it
Leffe,http://www.comuni-italiani.it/016/124/index.html,segretario.direttore@comune.leffe.bg.it
Lenna,http://www.comuni-italiani.it/016/125/index.html,info@comune.lenna.bg.it
Levate,http://www.comuni-italiani.it/016/126/index.html,protocollo@comunelevate.it
Lovere,http://www.comuni-italiani.it/016/128/index.html,info@comune.lovere.bg.it
Lurano,http://www.comuni-italiani.it/016/129/index.html,sindaco.lurano@comune.lurano.bg.it
Madone,http://www.comuni-italiani.it/016/131/index.html,protocollo@comune.madone.bg.it
Mapello,http://www.comuni-italiani.it/016/132/index.html,protocollo@comune.mapello.bg.it
Medolago,http://www.comuni-italiani.it/016/250/index.html,protocollo@comune.medolago.bg.it
Mezzoldo,http://www.comuni-italiani.it/016/134/index.html,info@comune.mezzoldo.bg.it
Moio de' Calvi,http://www.comuni-italiani.it/016/136/index.html,info@comune.moiodecalvi.bg.it
Monasterolo del Castello,http://www.comuni-italiani.it/016/137/index.html,info@comune.monasterolo-del-castello.bg.it
Montello,http://www.comuni-italiani.it/016/139/index.html,protocollo@comune.montello.bg.it
Morengo,http://www.comuni-italiani.it/016/140/index.html,sindaco@comune.morengo.bg.it
Mozzanica,http://www.comuni-italiani.it/016/142/index.html,sindaco@comune.mozzanica.bg.it
Mozzo,http://www.comuni-italiani.it/016/143/index.html,amministrazione@comune.mozzo.bg.it
Nembro,http://www.comuni-italiani.it/016/144/index.html,comune@nembro.net
Olmo al Brembo,http://www.comuni-italiani.it/016/145/index.html,info@comune.olmoalbrembo.bg.it
Oltre il Colle,http://www.comuni-italiani.it/016/146/index.html,segreteria@comune.oltreilcolle.bg.it
Oltressenda Alta,http://www.comuni-italiani.it/016/147/index.html,info@comune.oltressendaalta.bg.it
Oneta,http://www.comuni-italiani.it/016/148/index.html,info@comune.oneta.bg.it
Onore,http://www.comuni-italiani.it/016/149/index.html,info@comune.onore.bg.it
Orio al Serio,http://www.comuni-italiani.it/016/150/index.html,info@comune.orioalserio.bg.it
Ornica,http://www.comuni-italiani.it/016/151/index.html,info@comune.ornica.bg.it
Pagazzano,http://www.comuni-italiani.it/016/154/index.html,sindaco.pagazzano@comune.pagazzano.bg.it
Parre,http://www.comuni-italiani.it/016/158/index.html,info@comune.parre.bg.it
Parzanica,http://www.comuni-italiani.it/016/159/index.html,protocollo@comune.parzanica.bg.it
Pedrengo,http://www.comuni-italiani.it/016/160/index.html,sindaco@comunepedrengo.it
Peia,http://www.comuni-italiani.it/016/161/index.html,segreteria@comunepeia.it
Pianico,http://www.comuni-italiani.it/016/162/index.html,info@comune.pianico.bg.it
Piario,http://www.comuni-italiani.it/016/163/index.html,info@comune.piario.bg.it
Piazza Brembana,http://www.comuni-italiani.it/016/164/index.html,info@comune.piazzabrembana.bg.it
Piazzatorre,http://www.comuni-italiani.it/016/165/index.html,info@comune.piazzatorre.bg.it
Piazzolo,http://www.comuni-italiani.it/016/166/index.html,info@comune.piazzolo.bg.it
Pognano,http://www.comuni-italiani.it/016/167/index.html,segreteria@comune.pognano.bg.it
Ponte Nossa,http://www.comuni-italiani.it/016/168/index.html,info@comune.pontenossa.bg.it
Ponte San Pietro,http://www.comuni-italiani.it/016/170/index.html,comune@comune.pontesanpietro.bg.it
Ponteranica,http://www.comuni-italiani.it/016/169/index.html,sindaco@comune.ponteranica.bg.it
Pontida,http://www.comuni-italiani.it/016/171/index.html,segretario@comune.pontida.bg.it
Pontirolo Nuovo,http://www.comuni-italiani.it/016/172/index.html,sindaco@comune.pontirolonuovo.bg.it
Predore,http://www.comuni-italiani.it/016/174/index.html,protocollo@comune.predore.bg.it
Premolo,http://www.comuni-italiani.it/016/175/index.html,info@comune.premolo.bg.it
Presezzo,http://www.comuni-italiani.it/016/176/index.html,presezzo@comunepresezzo.it
Ranica,http://www.comuni-italiani.it/016/178/index.html,sindaco@comune.ranica.bg.it
Ranzanico,http://www.comuni-italiani.it/016/179/index.html,info@comune.ranzanico.bg.it
Riva di Solto,http://www.comuni-italiani.it/016/180/index.html,comune@rivadisolto.org
Rogno,http://www.comuni-italiani.it/016/182/index.html,info@comune.rogno.bg.it
Romano di Lombardia,http://www.comuni-italiani.it/016/183/index.html,affari.generali@comune.romano.bg.it
Rota d'Imagna,http://www.comuni-italiani.it/016/186/index.html,protocollo@comune.roncola.bg.it
Rovetta,http://www.comuni-italiani.it/016/187/index.html,info@comune.rovetta.bg.it
San Giovanni Bianco,http://www.comuni-italiani.it/016/188/index.html,segreteria@sangiovannibianco.org
San Paolo d'Argon,http://www.comuni-italiani.it/016/189/index.html,comune@comune.sanpaolodargon.bg.it
San Pellegrino Terme,http://www.comuni-italiani.it/016/190/index.html,info@comune.sanpellegrinoterme.bg.it
Santa Brigida,http://www.comuni-italiani.it/016/191/index.html,info@comune.santabrigida.bg.it
Sant'Omobono Terme,http://www.comuni-italiani.it/016/252/index.html,info@comune.santomobonoterme.bg.it
Sarnico,http://www.comuni-italiani.it/016/193/index.html,protocollo@comune.sarnico.bg.it
Scanzorosciate,http://www.comuni-italiani.it/016/194/index.html,sindaco@comune.scanzorosciate.bg.it
Schilpario,http://www.comuni-italiani.it/016/195/index.html,info@comune.schilpario.bg.it
Sedrina,http://www.comuni-italiani.it/016/196/index.html,segreteria@comune.sedrina.bg.it
Selvino,http://www.comuni-italiani.it/016/197/index.html,sindaco@comunediselvino.it
Serina,http://www.comuni-italiani.it/016/199/index.html,info@comune.serina.bg.it
Solto Collina,http://www.comuni-italiani.it/016/200/index.html,info@comune.solto-collina.bg.it
Solza,http://www.comuni-italiani.it/016/251/index.html,comune@comune.solza.bg.it
Songavazzo,http://www.comuni-italiani.it/016/201/index.html,sindaco@comune.songavazzo.bg.it
Sorisole,http://www.comuni-italiani.it/016/202/index.html,segreteria@comune.sorisole.bg.it
Sotto il Monte Giovanni XXIII,http://www.comuni-italiani.it/016/203/index.html,protocollo@comune.sottoilmontegiovannixxiii.bg.it
Spinone al Lago,http://www.comuni-italiani.it/016/205/index.html,info@comune.spinone-al-lago.bg.it
Spirano,http://www.comuni-italiani.it/016/206/index.html,anagrafe@comune.spirano.bg.it
Stezzano,http://www.comuni-italiani.it/016/207/index.html,sindaco@comune.stezzano.bg.it
Strozza,http://www.comuni-italiani.it/016/208/index.html,protocollo@comune.strozza.bg.it
Suisio,http://www.comuni-italiani.it/016/209/index.html,info@comune.suisio.bg.it
Taleggio,http://www.comuni-italiani.it/016/210/index.html,anagrafe@comune.taleggio.bg.it
Tavernola Bergamasca,http://www.comuni-italiani.it/016/211/index.html,protocollo@comune.tavernola-bergamasca.bg.it
Telgate,http://www.comuni-italiani.it/016/212/index.html,info@comune.telgate.bg.it
Terno d'Isola,http://www.comuni-italiani.it/016/213/index.html,protocollo@comune.ternodisola.bg.it
Torre Boldone,http://www.comuni-italiani.it/016/214/index.html,comune@comune.torreboldone.bg.it
Torre de' Roveri,http://www.comuni-italiani.it/016/216/index.html,anagrafe@comune.torrederoveri.bg.it
Trescore Balneario,http://www.comuni-italiani.it/016/218/index.html,info@comune.trescore-balneario.bg.it
Treviglio,http://www.comuni-italiani.it/016/219/index.html,sindaco.treviglio@comune.treviglio.bg.it
Treviolo,http://www.comuni-italiani.it/016/220/index.html,info@comune.treviolo.bg.it
Ubiale Clanezzo,http://www.comuni-italiani.it/016/221/index.html,sindaco@comune.ubialeclanezzo.bg.it
Urgnano,http://www.comuni-italiani.it/016/222/index.html,info@urgnano.eu
Val Brembilla,http://www.comuni-italiani.it/016/253/index.html,sindaco@comune.valbrembilla.bg.it
Valbondione,http://www.comuni-italiani.it/016/223/index.html,info@comune.valbondione.bg.it
Valbrembo,http://www.comuni-italiani.it/016/224/index.html,sindaco@comune.valbrembo.bg.it
Valgoglio,http://www.comuni-italiani.it/016/225/index.html,info@comune.valgoglio.bg.it
Valleve,http://www.comuni-italiani.it/016/226/index.html,info@comune.valleve.bg.it
Valnegra,http://www.comuni-italiani.it/016/227/index.html,info@comune.valnegra.bg.it
Valtorta,http://www.comuni-italiani.it/016/229/index.html,info@comune.valtorta.bg.it
Vedeseta,http://www.comuni-italiani.it/016/230/index.html,info@comune.vedeseta.bg.it
Verdellino,http://www.comuni-italiani.it/016/232/index.html,info@comune.verdellino.bg.it
Verdello,http://www.comuni-italiani.it/016/233/index.html,protocollo@comune.verdello.bg.it
Vertova,http://www.comuni-italiani.it/016/234/index.html,info@comune.vertova.bg.it
Viadanica,http://www.comuni-italiani.it/016/235/index.html,sindaco@comune.viadanica.bg.it
Vigano San Martino,http://www.comuni-italiani.it/016/236/index.html,info@comune.vigano-san-martino.bg.it
Villa d'Adda,http://www.comuni-italiani.it/016/238/index.html,segretario@comune.villadadda.bg.it
Villa d'Almè,http://www.comuni-italiani.it/016/239/index.html,segreteria@comune.villadalme.bg.it
Villa di Serio,http://www.comuni-italiani.it/016/240/index.html,info@comune.villadiserio.bg.it
Villongo,http://www.comuni-italiani.it/016/242/index.html,affarigenerali@comune.villongo.bg.it
Vilminore di Scalve,http://www.comuni-italiani.it/016/243/index.html,info@comune.vilminore.bg.it
Zandobbio,http://www.comuni-italiani.it/016/244/index.html,info@comune.zandobbio.bg.it
Zanica,http://www.comuni-italiani.it/016/245/index.html,sindaco@comune.zanica.it
Zogno,http://www.comuni-italiani.it/016/246/index.html,info@comune.zogno.bg.it
